word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
marry,sir,12.61%,her,10.64%,i,4.76%
yourselves,to,7.35%,what,5.88%,but,5.88%
city,and,9.23%,is,4.62%,in,3.08%
rule,of,7.55%,and,7.55%,in,5.66%
request,you,7.94%,and,7.94%,that,6.35%
cap,of,13.46%,and,13.46%,i,3.85%
anything,that,8.91%,but,7.92%,i,6.93%
shut,the,18.97%,up,15.52%,out,6.9%
helen,and,8.22%,i,6.85%,is,6.85%
wars,and,12.03%,in,4.51%,to,3.76%
safety,and,14.08%,of,9.86%,you,4.23%
valour,and,12.38%,in,7.62%,is,5.71%
business,and,6.51%,in,5.12%,is,4.65%
counsel,and,8.87%,to,4.03%,me,4.03%
ourselves,to,7.89%,and,7.89%,in,7.02%
pains,to,20.45%,and,9.09%,i,7.95%
letters,from,8.53%,of,7.75%,to,6.98%
fought,with,15.38%,to,6.15%,and,6.15%
cousin,of,5.31%,i,5.31%,and,3.54%
denied,me,11.32%,him,7.55%,but,7.55%
mean,to,25.36%,you,7.5%,the,4.64%
freely,to,11.76%,give,7.84%,speak,5.88%
myself,and,9.04%,to,5.24%,have,4.16%
talk,of,27.78%,with,14.14%,not,6.57%
today,and,8.86%,at,3.8%,that,3.8%
jest,with,7.69%,and,6.73%,at,3.85%
below,the,13.21%,and,7.55%,their,5.66%
royal,sir,4.19%,person,4.19%,blood,3.26%
quoth,she,36.7%,he,33.94%,i,11.93%
mere,folly,3.51%,necessity,3.51%,conceit,3.51%
six,thousand,14.52%,or,12.9%,and,9.68%
does,he,8.33%,not,7.14%,the,5.36%
knave,and,8.7%,i,8.07%,a,4.97%
sirrah,you,5.38%,i,4.62%,what,4.62%
fellow,of,7.0%,and,5.0%,i,3.67%
beg,a,7.77%,of,7.77%,your,5.83%
wicked,and,4.55%,or,4.55%,sir,3.03%
shallow,and,5.49%,i,5.49%,shallow,5.1%
heads,and,16.19%,of,10.48%,to,5.71%
horns,and,11.11%,on,7.41%,o,5.56%
troy,a,6.54%,and,5.61%,i,4.67%
stood,and,8.0%,in,7.0%,on,6.0%
demand,of,24.14%,what,6.9%,a,5.17%
stranger,to,7.02%,of,5.26%,in,5.26%
yourself,and,8.55%,to,8.18%,with,3.72%
further,than,6.81%,i,3.66%,off,3.14%
ours,and,9.52%,to,5.95%,for,5.95%
honourable,man,6.2%,men,4.65%,gentleman,3.1%
choice,of,15.07%,and,15.07%,is,4.11%
messenger,messenger,10.64%,the,6.38%,my,6.08%
brother,and,7.77%,to,4.17%,of,3.79%
yes,i,7.73%,my,6.44%,sir,4.29%
law,and,12.0%,of,7.11%,to,4.44%
salt,tears,17.31%,water,11.54%,of,5.77%
affection,to,6.67%,and,6.67%,would,5.33%
knee,i,14.71%,and,5.88%,before,4.41%
vain,and,4.65%,timon,3.49%,i,3.49%
danger,and,11.54%,of,8.65%,which,4.81%
attendants,scene,16.07%,king,11.61%,and,5.36%
tomorrow,night,8.41%,morning,6.54%,and,4.67%
sons,of,11.73%,and,9.88%,to,9.26%
hither,to,11.48%,come,4.81%,i,3.7%
bought,and,18.52%,the,7.41%,with,7.41%
dance,and,9.09%,with,7.79%,for,3.9%
fellows,and,6.94%,are,5.56%,in,5.56%
tidings,of,22.22%,to,9.26%,in,3.7%
has,a,11.39%,been,7.67%,done,5.45%
laugh,at,26.97%,to,11.24%,and,5.62%
ways,to,8.33%,i,6.94%,are,5.56%
wings,and,14.75%,to,13.11%,of,13.11%
traitor,to,10.57%,and,9.76%,gloucester,4.07%
uncle,to,8.0%,and,5.14%,gloucester,4.57%
fare,you,53.62%,thee,28.26%,ye,8.7%
spare,not,15.38%,my,12.31%,me,7.69%
humbly,thank,28.33%,take,6.67%,do,6.67%
ring,and,9.15%,was,6.54%,of,5.23%
courage,and,16.22%,to,9.46%,in,4.05%
happiness,to,14.04%,and,12.28%,that,5.26%
monstrous,o,4.62%,monstrous,4.62%,and,3.08%
ho,the,7.43%,ho,5.71%,enter,4.57%
deed,of,10.6%,and,5.96%,to,3.97%
match,and,11.54%,with,6.41%,i,3.85%
mouth,of,12.12%,and,9.85%,i,5.3%
constable,of,8.54%,i,8.54%,and,7.32%
harm,in,6.38%,but,6.38%,i,5.32%
meat,and,12.68%,in,7.04%,i,5.63%
warrant,you,35.16%,thee,7.14%,him,5.49%
legs,and,18.06%,are,6.94%,that,5.56%
boys,and,13.75%,of,5.0%,are,3.75%
protest,i,24.07%,to,7.41%,he,5.56%
fortunes,and,7.02%,to,5.26%,are,5.26%
english,camp,5.62%,crown,3.75%,in,2.5%
em,and,8.16%,i,5.1%,for,4.08%
wine,and,15.66%,in,4.82%,is,3.61%
ass,and,6.02%,i,4.82%,a,3.61%
liege,king,8.21%,i,7.46%,and,7.46%
beseech,you,64.07%,your,24.68%,thee,4.33%
highness,to,6.67%,pleasure,6.11%,and,4.44%
mighty,and,5.26%,lord,5.26%,power,4.39%
honours,to,7.41%,that,4.94%,in,4.94%
obey,you,12.5%,the,8.75%,and,7.5%
presently,and,9.42%,to,5.8%,the,4.35%
justice,of,7.11%,and,6.28%,i,5.86%
smile,and,19.05%,at,15.48%,upon,5.95%
tonight,i,6.78%,for,5.93%,and,5.08%
scarce,can,5.06%,be,5.06%,think,3.8%
beat,him,12.6%,the,9.45%,me,8.66%
lordship,to,9.91%,is,6.31%,hamlet,2.7%
arms,and,10.9%,of,3.76%,are,3.38%
nose,that,7.25%,and,7.25%,of,5.8%
wast,born,15.79%,thou,14.47%,not,7.89%
awhile,and,18.68%,i,4.4%,for,3.3%
priest,and,12.16%,that,4.05%,like,4.05%
dog,and,11.49%,that,6.08%,a,3.38%
strike,at,8.02%,up,8.02%,the,6.17%
chamber,and,9.22%,window,8.51%,in,5.67%
noise,of,13.21%,is,13.21%,within,8.49%
whither,away,12.36%,i,6.74%,wilt,5.62%
money,for,10.12%,and,7.74%,in,5.95%
dangerous,to,7.69%,and,2.88%,as,2.88%
order,of,15.22%,for,10.87%,and,7.61%
dinner,time,12.16%,i,8.11%,and,6.76%
between,the,18.0%,you,7.6%,them,7.2%
spoken,of,6.78%,with,6.78%,like,5.08%
desires,to,14.81%,you,11.11%,and,4.94%
entreat,you,24.56%,your,11.4%,him,8.77%
twill,be,37.88%,not,9.09%,out,4.55%
hie,thee,42.31%,you,21.15%,to,7.69%
owe,you,12.99%,to,6.49%,them,6.49%
fain,would,16.42%,have,16.42%,to,14.93%
drum,and,37.86%,afar,3.88%,a,2.91%
quarrel,and,8.6%,to,7.53%,with,7.53%
council,chamber,14.81%,and,5.56%,second,3.7%
fail,not,13.11%,of,8.2%,in,6.56%
ease,and,10.71%,in,5.36%,a,3.57%
along,with,37.04%,and,6.48%,by,4.63%
troth,i,31.31%,sir,6.06%,and,5.05%
country,and,7.1%,near,5.81%,with,3.87%
begin,to,38.05%,and,6.19%,with,4.42%
sent,to,19.48%,for,14.61%,me,11.24%
yonder,is,8.7%,comes,8.7%,they,4.35%
gentleman,i,6.38%,and,5.1%,of,5.1%
met,him,7.97%,the,7.97%,with,6.52%
letter,to,11.26%,for,6.31%,from,5.86%
dreadful,thunder,6.15%,note,3.08%,war,3.08%
wash,the,12.73%,your,10.91%,and,10.91%
until,the,16.88%,i,11.69%,we,6.49%
deal,of,35.19%,with,16.67%,in,11.11%
flight,and,15.69%,of,9.8%,to,5.88%
trumpets,sound,30.77%,and,10.26%,enter,8.97%
heels,and,19.4%,of,8.96%,to,4.48%
embrace,thee,11.69%,him,10.39%,and,9.09%
wrath,and,8.62%,of,6.9%,be,5.17%
led,by,26.76%,me,9.86%,you,5.63%
citizens,the,7.41%,with,6.17%,and,6.17%
approach,the,10.96%,and,4.11%,of,4.11%
labour,to,10.2%,and,6.12%,for,5.1%
hark,you,17.91%,hark,8.21%,what,8.21%
earl,of,82.24%,and,1.97%,i,1.32%
officer,in,6.0%,he,5.0%,i,5.0%
francis,francis,18.64%,anon,8.47%,prince,5.08%
hostess,o,10.0%,no,4.62%,of,3.85%
colours,of,6.67%,and,5.0%,with,3.33%
army,of,14.94%,is,8.05%,and,3.45%
gods,i,4.76%,to,4.17%,and,3.87%
antonio,i,11.3%,and,8.37%,the,3.77%
gallant,youth,3.85%,hotspur,3.85%,show,3.85%
rascal,is,8.93%,i,8.93%,you,7.14%
jack,falstaff,15.56%,cade,14.44%,rugby,6.67%
courtesy,this,6.45%,of,4.84%,would,4.84%
host,of,10.0%,and,10.0%,i,5.0%
offer,to,17.2%,of,10.75%,up,5.38%
malice,of,11.43%,and,10.0%,in,7.14%
fetch,him,12.8%,me,12.8%,the,7.2%
deliver,you,10.48%,me,6.67%,to,6.67%
oath,and,11.26%,to,8.61%,of,4.64%
bottom,of,22.22%,i,8.08%,the,4.04%
greatness,and,14.1%,of,7.69%,to,5.13%
fish,for,7.55%,and,5.66%,a,5.66%
dares,not,31.37%,to,5.88%,and,5.88%
certain,of,4.71%,that,3.53%,and,3.53%
purse,of,9.2%,i,5.75%,and,4.6%
crowns,and,23.73%,to,8.47%,in,6.78%
meaning,in,11.29%,to,6.45%,of,4.84%
door,and,13.42%,with,4.7%,of,4.7%
ones,i,4.76%,too,4.76%,for,4.76%
possible,that,13.21%,for,5.66%,you,5.66%
swore,to,14.29%,he,10.71%,i,7.14%
alarum,enter,27.78%,excursions,12.5%,and,11.11%
opinion,of,14.94%,that,10.34%,and,10.34%
proper,man,21.88%,to,6.25%,men,3.12%
knock,at,11.29%,knock,9.68%,me,9.68%
company,i,6.84%,and,5.79%,to,4.74%
wench,that,5.88%,it,5.88%,lords,2.94%
friar,lawrence,38.42%,john,5.08%,peter,4.52%
condition,of,20.75%,that,9.43%,and,7.55%
innocent,child,11.11%,and,9.26%,that,3.7%
tent,and,9.28%,of,8.25%,to,6.19%
rogue,i,9.72%,a,8.33%,you,6.94%
women,are,10.37%,to,4.27%,for,3.05%
christian,like,5.63%,burial,4.23%,and,4.23%
throne,and,21.54%,the,7.69%,a,4.62%
kneel,down,20.97%,and,12.9%,to,11.29%
post,to,14.47%,and,7.89%,haste,5.26%
spake,with,9.62%,of,9.62%,i,7.69%
close,and,6.09%,by,4.35%,in,4.35%
natural,for,5.08%,man,3.39%,cause,3.39%
hail,to,15.49%,macbeth,7.04%,king,5.63%
deadly,hate,7.02%,wounds,3.51%,i,3.51%
heavens,have,3.92%,what,3.92%,that,3.27%
jove,i,12.16%,himself,6.76%,in,4.05%
lieutenant,i,9.84%,of,8.2%,is,4.92%
sister,to,6.04%,i,5.49%,and,4.4%
roman,and,8.0%,i,4.0%,gods,3.2%
demetrius,and,13.25%,i,7.28%,lysander,3.97%
o'er,the,23.16%,his,7.37%,my,4.21%
train,and,8.93%,with,7.14%,to,5.36%
there's,no,12.74%,a,11.46%,the,6.37%
i'll,be,6.41%,tell,4.18%,make,4.05%
rome,and,10.22%,a,7.03%,the,5.11%
let's,see,8.45%,away,7.04%,go,7.04%
fie,fie,28.57%,upon,9.74%,on,8.44%
we'll,have,7.25%,follow,5.07%,hear,4.35%
streets,and,17.65%,of,13.73%,to,5.88%
people,and,8.16%,in,4.08%,are,3.06%
exeunt,scene,40.51%,act,12.25%,all,9.68%
speaks,to,9.92%,not,6.11%,the,4.58%
names,of,13.73%,are,7.84%,that,5.88%
prithee,be,5.77%,now,5.77%,tell,4.49%
mirth,and,13.33%,but,5.0%,to,5.0%
sudden,and,5.0%,death,3.75%,but,2.5%
exit,scene,13.75%,enter,5.44%,act,4.87%
what's,the,31.21%,your,12.06%,that,6.38%
occasion,to,19.72%,that,8.45%,of,8.45%
man's,apparel,5.48%,thought,4.11%,face,4.11%
piece,of,65.31%,the,3.06%,out,2.04%
pompey,i,9.57%,the,4.79%,pompey,3.72%
swords,and,21.74%,in,7.25%,for,7.25%
father's,death,10.26%,house,5.98%,sake,5.98%
safe,and,10.53%,in,5.26%,for,5.26%
you'll,be,13.89%,find,6.94%,not,6.94%
that's,the,10.71%,a,8.93%,not,5.36%
victory,and,5.45%,i,5.45%,to,3.64%
feet,and,14.29%,i,8.93%,than,3.57%
here's,a,31.46%,the,12.36%,to,6.74%
abroad,i,12.07%,that,8.62%,and,6.9%
ne'er,be,9.26%,have,6.48%,so,5.56%
tide,of,20.0%,to,9.09%,and,5.45%
wounds,and,8.14%,to,4.65%,my,4.65%
ha,ha,20.9%,what,5.97%,done,1.99%
arm,and,9.09%,of,4.2%,that,4.2%
he's,a,19.12%,not,4.41%,gone,4.41%
gaunt,o,7.14%,the,5.71%,as,4.29%
whiles,i,18.92%,we,8.11%,the,8.11%
doors,and,19.64%,are,5.36%,upon,3.57%
agrippa,and,9.62%,agrippa,5.77%,if,3.85%
murder,me,7.96%,murder,6.19%,and,6.19%
intent,and,11.32%,to,7.55%,is,5.66%
brothers,and,14.1%,to,7.69%,in,3.85%
person,and,7.97%,of,6.52%,than,2.9%
supper,time,16.67%,and,8.33%,in,5.0%
battle,between,5.26%,and,4.39%,with,3.51%
ready,to,21.43%,for,7.86%,and,7.14%
villain,thou,8.33%,and,5.7%,i,4.39%
trumpet,sounds,14.86%,to,8.11%,sound,8.11%
senators,of,15.52%,and,12.07%,with,8.62%
brutus,and,5.53%,i,5.09%,the,3.32%
cassius,i,9.27%,and,5.85%,brutus,3.41%
blows,and,8.0%,the,5.33%,i,4.0%
fat,and,7.14%,woman,7.14%,knight,4.29%
emperor,and,13.1%,for,4.76%,in,4.76%
round,about,20.99%,with,11.11%,and,11.11%
romans,and,7.41%,are,3.7%,with,3.7%
king's,and,4.3%,blood,3.23%,sister,3.23%
cried,out,11.11%,to,5.56%,god,5.56%
dread,lord,11.11%,sovereign,7.41%,and,5.56%
defend,me,17.81%,the,10.96%,my,9.59%
eros,eros,9.52%,sir,4.76%,the,4.76%
garden,enter,25.35%,of,9.86%,act,8.45%
he'll,never,9.8%,be,9.8%,make,5.88%
ship,is,6.67%,of,5.0%,and,3.33%
empty,of,9.43%,the,7.55%,eagle,5.66%
witch,and,4.6%,show,4.6%,that,3.45%
masters,of,8.41%,i,5.61%,you,4.67%
la,pucelle,38.46%,pole,7.69%,la,4.62%
meeting,them,7.27%,with,7.27%,of,7.27%
fairy,queen,18.18%,in,5.45%,and,3.64%
chain,i,7.14%,and,5.36%,about,5.36%
girl,and,5.77%,that,5.77%,i,3.85%
monster,i,10.81%,of,5.41%,a,5.41%
ajax,and,7.56%,i,6.72%,is,4.2%
aeneas,aeneas,7.89%,is,6.58%,and,5.26%
diomedes,i,7.59%,and,6.33%,what,5.06%
study,and,11.29%,to,6.45%,where,4.84%
princely,father,6.41%,son,2.56%,eagle,2.56%
obedience,to,9.62%,and,7.69%,i,5.77%
visit,you,22.81%,me,10.53%,the,10.53%
charles,the,14.17%,and,8.33%,i,3.33%
oliver,and,9.43%,martext,7.55%,what,5.66%
de,la,8.08%,nails,7.07%,boys,6.06%
touchstone,and,9.3%,i,5.81%,truly,5.81%
rosalind,i,10.98%,and,5.49%,o,3.92%
forest,enter,31.94%,of,12.5%,a,2.78%
orlando,i,19.23%,and,8.33%,what,3.85%
lands,and,26.92%,to,7.69%,which,5.77%
england,and,9.84%,shall,2.76%,i,2.76%
brook,i,10.71%,the,5.95%,that,4.76%
knight,and,7.84%,sir,6.54%,of,5.23%
princess,of,67.68%,that,1.83%,is,1.22%
weeping,and,4.29%,my,4.29%,eyes,4.29%
judge,of,6.59%,how,5.49%,and,5.49%
niece,to,6.9%,and,6.9%,i,5.17%
tree,and,10.61%,the,4.55%,or,4.55%
shepherd,i,3.96%,so,2.97%,and,2.97%
church,and,10.29%,i,4.41%,is,2.94%
hit,it,23.33%,the,13.33%,him,5.0%
doe,you,14.0%,not,8.0%,it,5.0%
seven,years,19.18%,times,8.22%,of,4.11%
sheep,and,12.5%,shearing,8.93%,proteus,5.36%
bawd,what,5.81%,to,4.65%,a,4.65%
god's,name,24.0%,sake,17.33%,mother,4.0%
signior,benedick,28.0%,gremio,18.67%,antonio,9.33%
town,and,8.0%,is,4.8%,of,4.8%
knees,and,11.86%,to,8.47%,i,6.78%
loose,his,5.08%,my,5.08%,the,5.08%
hero,and,9.17%,i,5.5%,hero,5.5%
hollow,of,5.77%,and,3.85%,friends,3.85%
vengeance,on,20.37%,and,5.56%,that,5.56%
claim,the,16.13%,to,11.29%,no,4.84%
syracuse,i,10.68%,what,4.85%,no,4.37%
emilia,i,9.27%,o,5.85%,and,4.88%
pound,of,26.92%,a,15.38%,to,7.69%
reverend,fathers,10.53%,father,7.02%,bishops,5.26%
tribunes,of,8.2%,for,8.2%,to,4.92%
citizen,you,5.06%,we,5.06%,he,3.93%
rivers,and,18.52%,to,5.56%,of,3.7%
senator,and,4.6%,you,4.6%,noble,3.45%
wall,and,16.42%,that,5.97%,o,4.48%
ulysses,i,5.71%,and,4.76%,nestor,4.76%
hector,i,7.78%,hector,4.44%,and,3.89%
sign,of,45.1%,whereof,5.88%,it,5.88%
ancient,malice,3.9%,and,3.9%,pistol,3.9%
sack,and,21.43%,what,5.36%,to,5.36%
daughters,and,13.79%,of,6.9%,your,3.45%
charity,to,12.5%,and,7.14%,of,5.36%
wales,before,9.46%,and,9.46%,near,5.41%
posthumus,i,8.55%,and,6.84%,so,3.42%
orleans,and,8.96%,the,5.97%,you,4.48%
thersites,thersites,8.47%,i,7.63%,a,5.08%
keeper,my,8.0%,keeper,8.0%,and,5.33%
murderer,what,4.76%,and,3.97%,tis,3.97%
castle,enter,36.11%,scene,20.14%,act,8.33%
polonius,what,6.06%,i,6.06%,polonius,5.05%
chamberlain,chamberlain,6.94%,good,4.17%,what,4.17%
laertes,i,8.25%,you,4.12%,laertes,4.12%
ophelia,i,10.53%,my,7.89%,you,7.89%
slender,i,15.38%,and,9.62%,ay,9.62%
realm,of,19.23%,and,13.46%,shall,5.77%
valentine,i,8.6%,and,7.69%,valentine,4.07%
lancaster,and,20.25%,the,7.59%,to,5.06%
worcester,and,14.75%,i,6.56%,the,4.92%
hotspur,i,8.62%,why,5.17%,and,5.17%
archbishop,of,26.03%,and,8.22%,i,5.48%
york,and,8.82%,i,5.16%,the,3.23%
mrs,page,50.46%,ford,41.67%,overdone,6.94%
london,the,28.99%,a,12.32%,and,4.35%
douglas,and,18.52%,is,5.56%,have,3.7%
harry,of,9.09%,monmouth,6.82%,the,6.82%
plantagenet,and,10.53%,i,5.26%,my,3.95%
falstaff,i,8.16%,and,4.08%,what,4.08%
bolingbroke,and,6.06%,i,6.06%,my,4.24%
kent,i,8.09%,and,4.05%,good,3.47%
jew,and,8.06%,shylock,4.84%,his,3.23%
pistol,i,7.23%,and,6.63%,the,3.61%
gloucester,and,8.04%,i,6.22%,what,2.73%
clarence,and,7.8%,i,3.41%,to,3.41%
hastings,and,14.58%,i,4.17%,the,3.47%
doll,tearsheet,13.46%,i,11.54%,doll,3.85%
arthur,and,8.33%,o,8.33%,is,8.33%
agamemnon,and,8.14%,what,6.98%,is,4.65%
don,pedro,70.14%,john,27.6%,a,0.45%
oxford,and,10.91%,with,5.45%,for,5.45%
norfolk,and,10.48%,i,4.03%,thomas,3.23%
salisbury,and,18.52%,the,3.7%,earl,2.96%
fluellen,i,8.64%,fluellen,7.41%,it,4.94%
lewis,the,11.76%,and,9.41%,but,3.53%
dauphin,and,11.7%,i,6.38%,is,4.26%
burgundy,and,15.0%,i,6.25%,what,5.0%
katharine,and,6.06%,i,6.06%,de,4.55%
edward,the,6.13%,and,5.48%,now,4.19%
talbot,and,6.62%,i,3.31%,with,2.65%
suffolk,and,7.5%,aside,4.17%,the,2.92%
philip,of,8.57%,what,4.29%,i,4.29%
mayor,of,18.64%,and,11.86%,see,3.39%
george,and,6.67%,of,6.67%,stanley,6.67%
winchester,i,10.0%,and,8.33%,gloucester,8.33%
cardinal,and,7.87%,i,6.3%,beaufort,3.94%
somerset,and,11.51%,somerset,3.6%,my,3.6%
tower,and,13.16%,to,7.89%,enter,7.89%
pucelle,and,9.59%,i,5.48%,is,2.74%
margaret,and,7.76%,i,5.02%,ay,2.74%
nestor,and,6.67%,what,6.67%,i,6.67%
peter,quince,10.13%,i,7.59%,and,6.33%
cade,and,9.57%,i,5.32%,nay,4.26%
duchess,of,15.11%,what,7.91%,i,7.19%
anne,page,21.95%,i,7.93%,my,4.88%
stanley,i,5.45%,and,5.45%,the,3.64%
achilles,what,5.56%,and,4.94%,i,4.94%
montague,and,12.5%,but,3.75%,that,3.75%
richmond,and,9.23%,in,6.15%,good,4.62%
elizabeth,and,5.22%,my,4.35%,the,4.35%
portia,i,9.58%,is,4.79%,you,4.19%
lear,and,6.22%,no,6.22%,what,4.78%
albany,we,3.45%,and,3.45%,gloucester,3.45%
cornwall,and,10.0%,what,8.57%,i,7.14%
edgar,i,7.83%,the,5.22%,give,3.48%
ford,i,8.73%,and,6.55%,what,4.73%
costard,i,13.16%,o,5.26%,the,4.39%
holofernes,i,12.28%,sir,10.53%,the,7.02%
moth,and,8.42%,a,7.37%,i,5.26%
maria,sir,8.16%,ay,6.12%,nay,5.1%
banquo,and,12.9%,how,3.23%,first,3.23%
ross,and,20.31%,the,4.69%,no,4.69%
provost,i,7.34%,provost,6.42%,and,4.59%
isabella,i,11.61%,o,10.32%,and,5.16%
shylock,i,17.17%,what,6.06%,the,4.04%
evans,it,8.33%,i,6.25%,and,5.21%
pandarus,i,6.82%,pandarus,6.25%,you,5.11%
theseus,what,6.08%,i,4.73%,you,4.05%
lysander,and,11.34%,i,6.19%,demetrius,4.12%
pyramus,and,21.43%,o,5.36%,thisbe,3.57%
pedro,and,7.53%,i,5.48%,good,4.11%
benedick,and,8.65%,i,7.03%,the,3.24%
dogberry,and,6.78%,come,6.78%,why,6.78%
beatrice,i,9.68%,no,4.52%,beatrice,4.52%
iago,i,9.66%,and,5.61%,o,5.3%
desdemona,i,12.56%,o,4.83%,and,4.83%
marina,i,6.45%,no,5.38%,my,5.38%
capulet,and,9.16%,lady,6.11%,o,6.11%
lawrence,cell,7.35%,o,5.88%,hold,5.88%
gremio,and,11.9%,i,9.52%,you,3.57%
prospero,thou,6.3%,and,3.94%,the,3.15%
gonzalo,i,14.04%,all,5.26%,gonzalo,5.26%
caliban,i,12.5%,thou,8.93%,and,5.36%
ariel,i,9.59%,my,6.85%,ariel,4.11%
alcibiades,i,11.86%,with,6.78%,my,5.08%
aaron,why,7.45%,the,6.38%,aside,5.32%
patroclus,thersites,6.06%,achilles,6.06%,i,6.06%
viola,i,16.67%,and,7.14%,my,4.76%
olivia,what,6.52%,o,5.8%,and,5.07%
toby,and,9.55%,come,5.06%,sir,4.49%
fabian,and,8.96%,sir,7.46%,o,7.46%
andrew,sir,11.34%,and,11.34%,i,6.19%
silvia,i,6.5%,and,6.5%,o,4.07%
launce,why,9.64%,marry,4.82%,no,4.82%
proteus,and,5.26%,i,4.31%,but,3.83%
ile,be,9.23%,goe,4.62%,bring,4.62%
